file_a,file_b,cochange_count,jaccard
app/admin/news/page.tsx,app/admin/users/AdminUsersClient.tsx,6,0.400000
app/admin/news/page.tsx,app/api/admin/products/[id]/featured/route.ts,3,0.187500
app/admin/news/page.tsx,app/api/admin/roles/[id]/route.ts,3,0.214286
app/admin/news/page.tsx,app/api/featured-products/route.ts,3,0.187500
app/admin/news/page.tsx,app/api/products/[id]/route.ts,5,0.263158
app/admin/news/page.tsx,app/api/products/route.ts,5,0.250000
app/admin/news/page.tsx,app/api/topup/route.ts,4,0.222222
app/admin/news/page.tsx,app/dashboard/topup/page.tsx,4,0.235294
app/admin/news/page.tsx,components/FeaturedProducts.tsx,10,0.526316
app/admin/news/page.tsx,components/FloatingChatButton.tsx,3,0.187500
app/admin/news/page.tsx,components/Navbar.tsx,7,0.280000
app/admin/news/page.tsx,components/NavigationDrawer.tsx,2,0.111111
app/admin/news/page.tsx,components/PurchasedItem.tsx,6,0.375000
app/admin/news/page.tsx,components/admin/AdminSidebar.tsx,6,0.333333
app/admin/news/page.tsx,components/admin/ProductTable.tsx,6,0.375000
app/admin/news/page.tsx,components/admin/SlipTable.tsx,2,0.142857
app/admin/news/page.tsx,lib/serverImageUpload.ts,2,0.133333
app/admin/popups/page.tsx,app/admin/products/[id]/edit/page.tsx,5,0.384615
app/admin/popups/page.tsx,app/admin/products/new/page.tsx,5,0.416667
app/admin/popups/page.tsx,app/admin/roles/page.tsx,6,0.545455
app/admin/popups/page.tsx,app/admin/settings/page.tsx,5,0.416667
app/admin/popups/page.tsx,app/admin/users/AdminUsersClient.tsx,4,0.333333
app/admin/popups/page.tsx,app/api/admin/roles/[id]/route.ts,3,0.333333
app/admin/popups/page.tsx,app/api/products/[id]/route.ts,3,0.187500
app/admin/popups/page.tsx,app/api/products/route.ts,3,0.176471
app/admin/popups/page.tsx,app/api/topup/route.ts,4,0.307692
app/admin/popups/page.tsx,app/dashboard/topup/page.tsx,4,0.333333
app/admin/popups/page.tsx,components/FeaturedProducts.tsx,6,0.333333
app/admin/popups/page.tsx,components/Navbar.tsx,2,0.080000
app/admin/popups/page.tsx,components/NavigationDrawer.tsx,2,0.153846
app/admin/popups/page.tsx,components/PurchasedItem.tsx,4,0.307692
app/admin/popups/page.tsx,components/admin/AdminSidebar.tsx,2,0.117647
app/admin/popups/page.tsx,components/admin/ProductTable.tsx,2,0.133333
app/admin/popups/page.tsx,components/admin/SlipTable.tsx,2,0.222222
app/admin/popups/page.tsx,lib/serverImageUpload.ts,2,0.200000
app/admin/products/[id]/edit/page.tsx,app/admin/products/page.tsx,2,0.166667
app/admin/products/[id]/edit/page.tsx,app/admin/roles/page.tsx,4,0.307692
app/admin/products/[id]/edit/page.tsx,app/admin/settings/page.tsx,5,0.416667
app/admin/products/[id]/edit/page.tsx,app/admin/users/AdminUsersClient.tsx,4,0.333333
app/admin/products/[id]/edit/page.tsx,app/api/admin/roles/[id]/route.ts,3,0.333333
app/admin/products/[id]/edit/page.tsx,app/api/topup/route.ts,3,0.214286
app/admin/products/[id]/edit/page.tsx,app/dashboard/topup/page.tsx,2,0.142857
app/admin/products/[id]/edit/page.tsx,components/FloatingChatButton.tsx,4,0.400000
app/admin/products/[id]/edit/page.tsx,components/Navbar.tsx,4,0.173913
app/admin/products/[id]/edit/page.tsx,components/NavigationDrawer.tsx,3,0.250000
app/admin/products/[id]/edit/page.tsx,components/PurchasedItem.tsx,6,0.545455
app/admin/products/[id]/edit/page.tsx,components/admin/AdminSidebar.tsx,4,0.266667
app/admin/products/[id]/edit/page.tsx,components/admin/ProductTable.tsx,5,0.416667
app/admin/products/[id]/edit/page.tsx,components/admin/SlipTable.tsx,2,0.222222
app/admin/products/[id]/edit/page.tsx,lib/serverImageUpload.ts,2,0.200000
app/admin/products/[id]/edit/page.tsx,tests/lib/serverImageUpload.test.ts,2,0.181818
app/admin/products/new/page.tsx,app/admin/roles/page.tsx,4,0.333333
app/admin/products/new/page.tsx,app/admin/settings/page.tsx,5,0.454545
app/admin/products/new/page.tsx,app/admin/users/AdminUsersClient.tsx,4,0.363636
app/admin/products/new/page.tsx,app/api/admin/roles/[id]/route.ts,3,0.375000
app/admin/products/new/page.tsx,app/api/topup/route.ts,3,0.230769
app/admin/products/new/page.tsx,app/dashboard/topup/page.tsx,2,0.153846
app/admin/products/new/page.tsx,components/FloatingChatButton.tsx,3,0.300000
app/admin/products/new/page.tsx,components/Navbar.tsx,4,0.181818
app/admin/products/new/page.tsx,components/NavigationDrawer.tsx,2,0.166667
app/admin/products/new/page.tsx,components/PurchasedItem.tsx,6,0.600000
app/admin/products/new/page.tsx,components/admin/AdminSidebar.tsx,4,0.285714
app/admin/products/new/page.tsx,components/admin/ProductTable.tsx,4,0.333333
app/admin/products/new/page.tsx,components/admin/SlipTable.tsx,2,0.250000
app/admin/products/new/page.tsx,lib/serverImageUpload.ts,2,0.222222
app/admin/products/new/page.tsx,tests/lib/serverImageUpload.test.ts,2,0.200000
app/admin/products/page.tsx,app/api/admin/products/[id]/featured/route.ts,3,0.428571
app/admin/products/page.tsx,app/api/featured-products/route.ts,3,0.428571
app/admin/products/page.tsx,app/api/products/[id]/route.ts,2,0.153846
app/admin/products/page.tsx,app/api/products/route.ts,2,0.142857
app/admin/products/page.tsx,components/FeaturedProducts.tsx,3,0.176471
app/admin/products/page.tsx,components/FloatingChatButton.tsx,2,0.250000
app/admin/products/page.tsx,components/Navbar.tsx,3,0.150000
app/admin/products/page.tsx,components/NavigationDrawer.tsx,3,0.375000
app/admin/products/page.tsx,components/admin/AdminSidebar.tsx,3,0.250000
app/admin/products/page.tsx,components/admin/ProductTable.tsx,4,0.444444
app/admin/roles/page.tsx,app/admin/settings/page.tsx,4,0.333333
app/admin/roles/page.tsx,app/admin/users/AdminUsersClient.tsx,4,0.363636
app/admin/roles/page.tsx,app/api/admin/roles/[id]/route.ts,3,0.375000
app/admin/roles/page.tsx,app/api/products/[id]/route.ts,3,0.200000
app/admin/roles/page.tsx,app/api/products/route.ts,3,0.187500
app/admin/roles/page.tsx,app/api/topup/route.ts,3,0.230769
app/admin/roles/page.tsx,app/dashboard/topup/page.tsx,5,0.500000
app/admin/roles/page.tsx,components/FeaturedProducts.tsx,6,0.352941
app/admin/roles/page.tsx,components/Navbar.tsx,2,0.083333
app/admin/roles/page.tsx,components/NavigationDrawer.tsx,2,0.166667
app/admin/roles/page.tsx,components/PurchasedItem.tsx,4,0.333333
app/admin/roles/page.tsx,components/admin/AdminSidebar.tsx,2,0.125000
app/admin/roles/page.tsx,components/admin/ProductTable.tsx,2,0.142857
app/admin/roles/page.tsx,components/admin/SlipTable.tsx,2,0.250000
app/admin/settings/page.tsx,app/admin/users/AdminUsersClient.tsx,2,0.153846
app/admin/settings/page.tsx,app/api/admin/roles/[id]/route.ts,3,0.375000
app/admin/settings/page.tsx,app/api/products/[id]/route.ts,3,0.200000
app/admin/settings/page.tsx,app/api/products/route.ts,3,0.187500
app/admin/settings/page.tsx,app/api/topup/route.ts,3,0.230769
app/admin/settings/page.tsx,app/dashboard/topup/page.tsx,2,0.153846
app/admin/settings/page.tsx,components/FeaturedProducts.tsx,4,0.210526
app/admin/settings/page.tsx,components/Navbar.tsx,5,0.238095
app/admin/settings/page.tsx,components/NavigationDrawer.tsx,2,0.166667
app/admin/settings/page.tsx,components/PurchasedItem.tsx,4,0.333333
app/admin/settings/page.tsx,components/admin/AdminSidebar.tsx,4,0.285714
app/admin/settings/page.tsx,components/admin/ProductTable.tsx,2,0.142857
app/admin/settings/page.tsx,components/admin/SlipTable.tsx,2,0.250000
app/admin/settings/page.tsx,lib/serverImageUpload.ts,2,0.222222
app/admin/settings/page.tsx,lib/validations/content.ts,2,0.181818
app/admin/settings/page.tsx,tests/lib/serverImageUpload.test.ts,2,0.200000
app/admin/users/AdminUsersClient.tsx,app/api/products/[id]/route.ts,3,0.214286
app/admin/users/AdminUsersClient.tsx,app/api/products/route.ts,3,0.200000
app/admin/users/AdminUsersClient.tsx,app/dashboard/topup/page.tsx,4,0.400000
app/admin/users/AdminUsersClient.tsx,components/FeaturedProducts.tsx,6,0.375000
app/admin/users/AdminUsersClient.tsx,components/FloatingChatButton.tsx,3,0.333333
app/admin/users/AdminUsersClient.tsx,components/Navbar.tsx,4,0.190476
app/admin/users/AdminUsersClient.tsx,components/NavigationDrawer.tsx,2,0.181818
app/admin/users/AdminUsersClient.tsx,components/PurchasedItem.tsx,4,0.363636
app/admin/users/AdminUsersClient.tsx,components/admin/AdminSidebar.tsx,4,0.307692
app/admin/users/AdminUsersClient.tsx,components/admin/ProductTable.tsx,4,0.363636
app/admin/users/AdminUsersClient.tsx,components/admin/SlipTable.tsx,2,0.285714
app/api/admin/audit-logs/route.ts,app/api/admin/products/[id]/featured/route.ts,2,0.222222
app/api/admin/audit-logs/route.ts,app/api/featured-products/route.ts,3,0.375000
app/api/admin/audit-logs/route.ts,components/FeaturedProducts.tsx,3,0.166667
app/api/admin/audit-logs/route.ts,components/Navbar.tsx,3,0.142857
app/api/admin/audit-logs/route.ts,components/admin/AdminSidebar.tsx,3,0.230769
app/api/admin/audit-logs/route.ts,lib/cache.ts,3,0.500000
app/api/admin/audit-logs/route.ts,lib/validations/content.ts,2,0.222222
app/api/admin/products/[id]/featured/route.ts,app/api/featured-products/route.ts,3,0.428571
app/api/admin/products/[id]/featured/route.ts,components/FeaturedProducts.tsx,3,0.176471
app/api/admin/products/[id]/featured/route.ts,components/Navbar.tsx,3,0.150000
app/api/admin/products/[id]/featured/route.ts,components/admin/AdminSidebar.tsx,3,0.250000
app/api/admin/products/[id]/featured/route.ts,components/admin/ProductTable.tsx,3,0.300000
app/api/admin/products/[id]/featured/route.ts,lib/validations/content.ts,2,0.250000
app/api/admin/roles/[id]/route.ts,app/api/products/[id]/route.ts,3,0.300000
app/api/admin/roles/[id]/route.ts,app/api/products/route.ts,3,0.272727
app/api/admin/roles/[id]/route.ts,app/api/topup/route.ts,3,0.375000
app/api/admin/roles/[id]/route.ts,components/FeaturedProducts.tsx,3,0.200000
app/api/admin/roles/[id]/route.ts,components/PurchasedItem.tsx,3,0.375000
app/api/featured-products/route.ts,components/FeaturedProducts.tsx,5,0.333333
app/api/featured-products/route.ts,components/Navbar.tsx,5,0.277778
app/api/featured-products/route.ts,components/admin/AdminSidebar.tsx,5,0.500000
app/api/featured-products/route.ts,components/admin/ProductTable.tsx,3,0.300000
app/api/featured-products/route.ts,lib/auditLog.ts,3,0.375000
app/api/featured-products/route.ts,lib/cache.ts,3,0.600000
app/api/products/[id]/route.ts,app/api/topup/route.ts,3,0.200000
app/api/products/[id]/route.ts,components/FloatingChatButton.tsx,4,0.363636
app/api/products/[id]/route.ts,components/Navbar.tsx,3,0.120000
app/api/products/[id]/route.ts,components/NavigationDrawer.tsx,2,0.142857
app/api/products/[id]/route.ts,components/PurchasedItem.tsx,5,0.384615
app/api/products/[id]/route.ts,components/admin/AdminSidebar.tsx,3,0.176471
app/api/products/[id]/route.ts,components/admin/ProductTable.tsx,4,0.285714
app/api/products/route.ts,app/api/topup/route.ts,4,0.266667
app/api/products/route.ts,components/FloatingChatButton.tsx,4,0.333333
app/api/products/route.ts,components/Navbar.tsx,3,0.115385
app/api/products/route.ts,components/NavigationDrawer.tsx,2,0.133333
app/api/products/route.ts,components/PurchasedItem.tsx,5,0.357143
app/api/products/route.ts,components/admin/AdminSidebar.tsx,3,0.166667
app/api/products/route.ts,components/admin/ProductTable.tsx,4,0.266667
app/api/products/route.ts,lib/auditLog.ts,2,0.133333
app/api/topup/route.ts,components/FeaturedProducts.tsx,3,0.150000
app/api/topup/route.ts,components/PurchasedItem.tsx,3,0.230769
app/api/topup/route.ts,lib/actions/user.ts,2,0.222222
app/api/topup/route.ts,lib/auditLog.ts,2,0.166667
app/dashboard/topup/page.tsx,components/FeaturedProducts.tsx,4,0.222222
app/dashboard/topup/page.tsx,components/Navbar.tsx,2,0.086957
app/dashboard/topup/page.tsx,components/NavigationDrawer.tsx,2,0.181818
app/dashboard/topup/page.tsx,components/PurchasedItem.tsx,2,0.153846
app/dashboard/topup/page.tsx,components/admin/AdminSidebar.tsx,2,0.133333
app/dashboard/topup/page.tsx,components/admin/ProductTable.tsx,2,0.153846
app/dashboard/topup/page.tsx,components/admin/SlipTable.tsx,2,0.285714
components/FeaturedProducts.tsx,components/FloatingChatButton.tsx,3,0.176471
components/FeaturedProducts.tsx,components/Navbar.tsx,10,0.434783
components/FeaturedProducts.tsx,components/NavigationDrawer.tsx,2,0.105263
components/FeaturedProducts.tsx,components/PurchasedItem.tsx,6,0.352941
components/FeaturedProducts.tsx,components/admin/AdminSidebar.tsx,8,0.470588
components/FeaturedProducts.tsx,components/admin/ProductTable.tsx,6,0.352941
components/FeaturedProducts.tsx,components/admin/SlipTable.tsx,2,0.133333
components/FeaturedProducts.tsx,lib/auditLog.ts,3,0.166667
components/FeaturedProducts.tsx,lib/cache.ts,3,0.200000
components/FeaturedProducts.tsx,lib/validations/profile.ts,3,0.187500
components/FloatingChatButton.tsx,components/PurchasedItem.tsx,3,0.300000
components/FloatingChatButton.tsx,components/admin/AdminSidebar.tsx,3,0.250000
components/FloatingChatButton.tsx,components/admin/ProductTable.tsx,4,0.444444
components/Navbar.tsx,components/PurchasedItem.tsx,4,0.181818
components/Navbar.tsx,components/admin/AdminSidebar.tsx,10,0.555556
components/Navbar.tsx,components/admin/ProductTable.tsx,6,0.300000
components/Navbar.tsx,components/admin/SlipTable.tsx,2,0.111111
components/Navbar.tsx,lib/auditLog.ts,3,0.142857
components/Navbar.tsx,lib/cache.ts,3,0.166667
components/Navbar.tsx,lib/validations/content.ts,2,0.095238
components/NavigationDrawer.tsx,components/PurchasedItem.tsx,2,0.166667
components/NavigationDrawer.tsx,components/admin/AdminSidebar.tsx,2,0.142857
components/NavigationDrawer.tsx,components/admin/ProductTable.tsx,3,0.272727
components/NavigationDrawer.tsx,components/admin/SlipTable.tsx,2,0.333333
components/PurchasedItem.tsx,components/admin/AdminSidebar.tsx,4,0.285714
components/PurchasedItem.tsx,components/admin/ProductTable.tsx,4,0.333333
components/PurchasedItem.tsx,components/admin/SlipTable.tsx,2,0.250000
components/admin/AdminSidebar.tsx,components/admin/ProductTable.tsx,6,0.500000
components/admin/AdminSidebar.tsx,components/admin/SlipTable.tsx,2,0.200000
components/admin/AdminSidebar.tsx,lib/auditLog.ts,3,0.230769
components/admin/AdminSidebar.tsx,lib/cache.ts,3,0.300000
components/admin/ProductTable.tsx,components/admin/SlipTable.tsx,2,0.250000
lib/auditLog.ts,lib/cache.ts,3,0.500000
app/admin/gacha-machines/[id]/edit/page.tsx,app/admin/news/page.tsx,2,0.125000
app/admin/gacha-machines/[id]/edit/page.tsx,app/admin/popups/page.tsx,2,0.181818
app/admin/news/page.tsx,app/api/upload/route.ts,3,0.176471
app/admin/popups/page.tsx,app/api/upload/route.ts,3,0.250000
app/admin/products/[id]/edit/page.tsx,app/api/upload/route.ts,3,0.250000
app/admin/products/new/page.tsx,app/api/upload/route.ts,3,0.272727
app/admin/settings/page.tsx,app/api/admin/gacha-rewards/upload-image/route.ts,3,0.300000
app/admin/settings/page.tsx,app/api/upload/route.ts,3,0.272727
app/globals.css,app/layout.tsx,10,0.625000
lib/seo.ts,lint-report.json,2,1.000000
app/api/cart/checkout/route.ts,app/api/dashboard/topup-summary/route.ts,3,0.272727
app/api/cart/checkout/route.ts,components/GachaHubClient.tsx,2,0.285714
app/api/dashboard/topup-summary/route.ts,components/GachaHubClient.tsx,2,0.285714
app/admin/layout.tsx,app/admin/page.tsx,5,0.714286
app/admin/layout.tsx,app/admin/products/[id]/stock/page.tsx,2,0.222222
app/admin/layout.tsx,app/api/cart/checkout/route.ts,2,0.166667
app/admin/layout.tsx,app/api/dashboard/topup-summary/route.ts,4,0.400000
app/admin/layout.tsx,app/dashboard/layout.tsx,4,0.571429
app/admin/layout.tsx,app/gacha/page.tsx,3,0.333333
app/admin/layout.tsx,app/gacha/play/page.tsx,2,0.222222
app/admin/layout.tsx,app/globals.css,6,0.428571
app/admin/layout.tsx,app/layout.tsx,6,0.428571
app/admin/layout.tsx,app/page.tsx,2,0.133333
app/admin/layout.tsx,app/product/[id]/page.tsx,2,0.181818
app/admin/layout.tsx,app/shop/page.tsx,4,0.363636
app/admin/layout.tsx,components/GachaRhombus.tsx,4,0.333333
app/admin/layout.tsx,components/Navbar.tsx,4,0.190476
app/admin/layout.tsx,components/PageBreadcrumb.tsx,2,0.285714
app/admin/page.tsx,app/api/dashboard/topup-summary/route.ts,3,0.333333
app/admin/page.tsx,app/dashboard/layout.tsx,3,0.500000
app/admin/page.tsx,app/gacha/page.tsx,3,0.428571
app/admin/page.tsx,app/globals.css,5,0.384615
app/admin/page.tsx,app/layout.tsx,5,0.384615
app/admin/page.tsx,app/shop/page.tsx,3,0.300000
app/admin/page.tsx,components/GachaRhombus.tsx,3,0.272727
app/admin/page.tsx,components/Navbar.tsx,3,0.150000
app/admin/products/[id]/stock/page.tsx,app/api/cart/checkout/route.ts,2,0.222222
app/admin/products/[id]/stock/page.tsx,app/dashboard/layout.tsx,2,0.333333
app/admin/products/[id]/stock/page.tsx,app/gacha/play/page.tsx,2,0.333333
app/admin/products/[id]/stock/page.tsx,app/globals.css,2,0.133333
app/admin/products/[id]/stock/page.tsx,app/layout.tsx,3,0.214286
app/admin/products/[id]/stock/page.tsx,app/page.tsx,2,0.166667
app/admin/products/[id]/stock/page.tsx,app/product/[id]/page.tsx,2,0.250000
app/admin/products/[id]/stock/page.tsx,app/shop/page.tsx,2,0.200000
app/admin/products/[id]/stock/page.tsx,components/GachaRhombus.tsx,3,0.300000
app/admin/products/[id]/stock/page.tsx,components/Navbar.tsx,2,0.100000
app/admin/products/[id]/stock/page.tsx,components/PageBreadcrumb.tsx,2,0.500000
app/api/cart/checkout/route.ts,app/globals.css,3,0.176471
app/api/cart/checkout/route.ts,app/layout.tsx,3,0.176471
app/api/cart/checkout/route.ts,app/product/[id]/page.tsx,3,0.300000
app/api/cart/checkout/route.ts,components/Navbar.tsx,3,0.136364
app/api/cart/checkout/route.ts,components/ProductGallery.tsx,3,0.375000
app/api/dashboard/topup-summary/route.ts,app/dashboard/layout.tsx,3,0.375000
app/api/dashboard/topup-summary/route.ts,app/globals.css,3,0.176471
app/api/dashboard/topup-summary/route.ts,app/layout.tsx,3,0.176471
app/api/dashboard/topup-summary/route.ts,app/shop/page.tsx,4,0.363636
app/api/dashboard/topup-summary/route.ts,components/AnnouncementPopup.tsx,2,0.200000
app/api/dashboard/topup-summary/route.ts,components/GachaRhombus.tsx,2,0.142857
app/dashboard/layout.tsx,app/gacha/play/page.tsx,2,0.333333
app/dashboard/layout.tsx,app/globals.css,4,0.307692
app/dashboard/layout.tsx,app/layout.tsx,4,0.307692
app/dashboard/layout.tsx,app/page.tsx,2,0.166667
app/dashboard/layout.tsx,app/product/[id]/page.tsx,2,0.250000
app/dashboard/layout.tsx,app/shop/page.tsx,4,0.500000
app/dashboard/layout.tsx,components/GachaRhombus.tsx,2,0.181818
app/dashboard/layout.tsx,components/Navbar.tsx,2,0.100000
app/dashboard/layout.tsx,components/PageBreadcrumb.tsx,2,0.500000
app/dashboard/settings/page.tsx,components/Navbar.tsx,3,0.166667
app/gacha/page.tsx,app/globals.css,3,0.200000
app/gacha/page.tsx,components/GachaRhombus.tsx,3,0.272727
app/gacha/page.tsx,components/Navbar.tsx,3,0.150000
app/gacha/play/page.tsx,app/globals.css,2,0.133333
